sourceTweetID,total_reactions,reactions_10min,reactions_20min,reactions_30min,reactions_45min,reactions_1hr,reactions_3hr,reactions_24hr,lifespan_minutes,max_bin_reactions,num_time_bins,K,r,t0,final_reactions,data_points
529654388269535232,24,12,18,18,18,18,24,24,106.26666666666668,18,5,366985.349307914,0.0024854761117588,3992.042148911593,24.0,5.0
529654486974099456,12,6,6,6,6,6,12,12,104.8,7,4,559872.0149529652,0.0055142183856789,2063.475189111363,12.0,4.0
529654489356070912,30,6,6,6,18,18,18,30,325.6666666666667,12,8,64749.23716192271,0.00209987124978,4021.7113418309873,30.0,8.0
529654835537518592,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529654845838741504,90,42,78,84,84,90,90,90,48.78333333333333,78,6,90.379193123086,0.0577436516327082,-32.35947838906334,90.0,6.0
529655582882791424,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529655746074779648,30,12,12,12,18,18,18,30,446.2,15,13,1280763.6131416815,0.0013920233701179,8164.551784660126,30.0,13.0
529655766509445122,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529657139959451648,12,12,12,12,12,12,12,12,3.35,12,1,,,,,
529657418985525248,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529658492391813120,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529659390664908801,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529660101683318785,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529660296080916480,30,24,24,30,30,30,30,30,25.65,28,2,,,,,
529660692832739328,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529660746645647360,12,6,6,6,6,6,12,12,140.86666666666667,7,4,180628.41943167977,0.0032796064705514,3108.2019236512256,12.0,4.0
529663474079920128,18,6,12,18,18,18,18,18,26.28333333333333,15,3,,,,,
529664525768077314,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529664568772292610,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529664593921314816,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529664783599943680,24,12,18,24,24,24,24,24,23.78333333333333,21,3,,,,,
529664917239250946,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529664974978023425,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529665662856495104,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529666235710332928,18,6,6,6,6,6,18,18,66.86666666666666,8,3,,,,,
529667041142124544,48,12,18,24,24,30,42,48,414.7166666666666,25,14,46.21734678810692,0.0243134895475557,1.2218794371743955,48.0,14.0
529667934697029632,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529669184670941184,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529669581506236416,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529669611030331392,72,36,48,48,54,54,72,72,122.85,52,11,,,,,
529670383629520896,12,6,6,6,12,12,12,12,43.25,9,3,,,,,
529670566031421440,42,18,30,30,36,36,36,42,479.9666666666666,31,9,106894.29482765363,0.0004233304045693,19085.994568422426,42.0,9.0
529671440829005825,30,24,24,30,30,30,30,30,21.28333333333333,28,2,,,,,
529671638539698178,30,30,30,30,30,30,30,30,5.333333333333333,30,1,,,,,
529671725865111552,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529674135098900481,48,6,18,24,24,24,48,48,132.83333333333334,24,9,61.7523398039823,0.0137920963111175,35.035037660876625,48.0,9.0
529674474019651584,54,12,30,30,36,42,54,54,141.31666666666666,34,11,54.355165267031566,0.021466144249465,-23.38983829574191,54.0,11.0
529676682622664704,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529679172650942465,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529679359301648384,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529679551631089664,18,18,18,18,18,18,18,18,2.1666666666666665,18,1,,,,,
529679889923076096,108,42,48,48,48,48,102,108,383.8333333333333,56,11,106.1306011981686,0.02257764753377,0.7266408860662549,108.0,11.0
529679905483915264,12,6,6,6,6,6,12,12,75.76666666666667,7,4,576324.3157431451,0.008529324271268,1337.973866481911,12.0,4.0
529680484402749440,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529681320965079041,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529683211774083073,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529684962778570753,36,6,18,30,30,30,36,36,61.9,25,5,38.68564926793283,0.0280341772592114,-22.12645889435709,36.0,5.0
529687410611728384,36,24,36,36,36,36,36,36,14.066666666666666,34,2,,,,,
529688713253494785,36,24,36,36,36,36,36,36,16.783333333333335,34,2,,,,,
529689679411810304,36,18,30,36,36,36,36,36,22.45,32,3,,,,,
529689763230797824,60,12,12,12,30,36,48,60,634.4,25,19,54.28260180783286,0.0167040012588661,3.4240822579027097,60.0,19.0
529691342168141824,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529691396098510848,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529691396169809921,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529692457337118721,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529692613780439040,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529694805010685952,66,12,12,18,18,18,66,66,162.08333333333334,24,10,65.11061513692904,0.0282934036929151,29.04658600952621,66.0,10.0
529695075560071168,18,12,18,18,18,18,18,18,11.483333333333333,17,2,,,,,
529695299200360448,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529695308302000128,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529695367680761856,54,36,48,54,54,54,54,54,22.73333333333333,50,3,,,,,
529695483661664257,42,6,6,24,36,42,42,42,51.75,26,6,45.16950765344889,0.0454416431346376,-6.473196312090558,42.0,6.0
529696730607271936,90,12,18,24,42,66,90,90,122.75,42,14,91.86668511214955,0.0306145056214299,11.547987650869963,90.0,14.0
529697032659673088,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529698410879025153,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529700827557285889,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529700937053773824,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529701740925698048,18,12,12,18,18,18,18,18,25.166666666666668,16,2,,,,,
529702197916090370,30,18,24,24,24,24,30,30,60.75,24,4,231517.6802076952,0.0032125413891538,2857.601074910146,30.0,4.0
529702439164067840,54,12,18,18,18,18,54,54,137.25,23,10,320.7429791356022,0.0082382057900847,323.9829913838559,54.0,10.0
529702456348139520,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529702797349253121,12,6,6,6,6,6,6,12,199.26666666666668,6,3,,,,,
529704637301923840,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529705050453835776,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529706188032999425,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529707148537004033,60,18,18,30,48,48,60,60,91.9,37,8,62.24857845372816,0.0271862575445059,-14.506840100328027,60.0,8.0
529708410464636929,12,12,12,12,12,12,12,12,1.35,12,1,,,,,
529710975730323457,30,18,24,24,30,30,30,30,40.41666666666666,26,4,155382.57075257067,0.0032627543719829,2665.4850926822846,30.0,4.0
529712119391199232,12,12,12,12,12,12,12,12,1.5,12,1,,,,,
529713467184676864,36,24,24,24,24,24,36,36,105.25,26,5,665050.2422944416,0.0032400710038584,3150.260022418332,36.0,5.0
529714629745082369,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529714770422022146,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529715547538485248,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529716182438653952,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529716453792956416,18,6,6,6,6,6,6,18,321.1,6,5,878033.2575257994,0.0036497455740271,3326.0848633289806,18.0,5.0
529720273285566464,114,84,114,114,114,114,114,114,13.7,109,2,,,,,
529720675272249344,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529721745486659584,30,24,30,30,30,30,30,30,10.066666666666666,29,2,,,,,
529722176380076032,12,12,12,12,12,12,12,12,5.083333333333333,12,1,,,,,
529722264615673856,18,6,6,6,12,12,18,18,101.28333333333332,10,6,231576.1132758992,0.0058180111856162,1730.4832649760106,18.0,6.0
529722288971984897,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529722357267857408,24,12,18,18,18,24,24,24,53.56666666666667,19,6,348451.1813479472,0.0043265629099023,2270.2707120982623,24.0,6.0
529722630363181056,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529723023184498688,12,6,6,12,12,12,12,12,23.383333333333333,10,2,,,,,
529723023591743488,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529723362894176256,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529723420268068865,12,6,6,12,12,12,12,12,20.15,10,2,,,,,
529723420993683457,96,12,12,12,12,12,12,96,1166.2166666666667,26,14,100606.496263798,0.0157172764564348,1599.6531943114865,96.0,14.0
529723684454666240,78,60,78,78,78,78,78,78,15.35,75,2,,,,,
529723708207030274,12,6,6,6,6,6,6,12,463.95,6,5,315534.41417097213,0.0013998322842109,7866.334408754388,12.0,5.0
529723761428557824,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529723807591038977,12,12,12,12,12,12,12,12,2.4,12,1,,,,,
529724254183780355,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529724755906400256,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529724757366022145,48,24,30,36,48,48,48,48,35.06666666666667,39,4,971633.0257552275,0.0073494635892854,1380.3694657892977,48.0,4.0
529724985775235072,12,6,6,6,12,12,12,12,34.833333333333336,9,3,,,,,
529725387400835072,24,18,18,18,24,24,24,24,36.56666666666667,21,3,,,,,
529725420162539520,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529725532569886720,12,12,12,12,12,12,12,12,1.05,12,1,,,,,
529725730603925505,36,12,12,24,30,30,36,36,129.73333333333332,24,5,34.38163239251289,0.0411550405993828,-20.795828124644565,36.0,5.0
529725862246375424,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529726211241803776,12,12,12,12,12,12,12,12,3.983333333333333,12,1,,,,,
529726244834017280,12,12,12,12,12,12,12,12,9.35,12,1,,,,,
529726566646177794,12,6,12,12,12,12,12,12,12.783333333333331,11,2,,,,,
529726642902810625,60,30,42,54,54,54,60,60,74.96666666666667,49,6,62.49239487576544,0.0245568797852695,-53.04715789638194,60.0,6.0
529726656941162496,18,18,18,18,18,18,18,18,3.7666666666666666,18,1,,,,,
529726825938030592,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529726966178787328,12,12,12,12,12,12,12,12,3.9,12,1,,,,,
529727006427340801,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529727601280307201,24,24,24,24,24,24,24,24,3.933333333333333,24,1,,,,,
529727794826457089,12,12,12,12,12,12,12,12,0.7666666666666667,12,1,,,,,
529727813239451649,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529728291545284608,78,30,36,42,48,48,78,78,70.26666666666667,47,7,3018252.943603041,0.0083874935890266,1329.0721273097283,78.0,7.0
529728664137904128,12,6,6,6,6,12,12,12,50.11666666666667,8,5,438195.7383611408,0.008225713477319,1333.6002374978416,12.0,5.0
529728722963034113,24,12,12,12,12,12,18,24,219.63333333333333,13,8,443110.6859157441,0.0029720165954373,3525.452300083538,24.0,8.0
529729144536723456,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529729262593773568,18,12,18,18,18,18,18,18,13.666666666666666,17,2,,,,,
529729911926583296,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529729927835557888,60,60,60,60,60,60,60,60,3.65,60,1,,,,,
529730384989544449,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529730550169624579,24,6,12,12,12,12,24,24,112.81666666666666,13,6,1474966.813309701,0.0056950031895022,2050.254082135892,24.0,6.0
529730804688375809,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529731160025612288,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529731332717678593,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529731453865955328,12,6,6,6,6,12,12,12,51.61666666666667,8,5,438195.7383611408,0.008225713477319,1333.6002374978416,12.0,5.0
529731513613836288,36,6,6,6,6,12,36,36,79.3,14,7,2324356.445013166,0.0246016225278408,519.1968606267683,36.0,7.0
529732310099578880,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529732350402646016,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529733015862513664,12,6,6,12,12,12,12,12,21.08333333333333,10,2,,,,,
529733645435949056,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529733930199814144,12,12,12,12,12,12,12,12,3.1166666666666667,12,1,,,,,
529733937170771969,18,6,6,6,18,18,18,18,34.65,12,3,,,,,
529734113608359936,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529734565599121410,12,6,6,6,6,6,6,12,1221.8666666666666,6,5,140532.1778917009,0.000460683134091,22000.26774195341,12.0,5.0
529734612998955008,48,36,36,36,42,42,42,48,250.83333333333331,39,7,139243.89246313082,0.0006322934313226,12910.78135521408,48.0,7.0
529734972249505795,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529735459069788161,66,18,18,18,18,18,36,66,323.0,21,14,912497.4733786389,0.0033354695249017,3183.951960910418,66.0,14.0
529735608676413441,18,12,12,12,12,12,18,18,83.55,13,4,554496.7063357963,0.0042490574010691,2519.527970378262,18.0,4.0
529735664347406339,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529735674405326848,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529735706386898944,12,6,6,6,12,12,12,12,40.65,9,3,,,,,
529736110667468800,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529736435780583424,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529738126026358784,12,12,12,12,12,12,12,12,5.25,12,1,,,,,
529738310022090752,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529738730748534786,12,12,12,12,12,12,12,12,5.333333333333333,12,1,,,,,
529739770524860418,18,18,18,18,18,18,18,18,5.766666666666667,18,1,,,,,
529739968470867968,60,30,36,48,54,54,54,60,348.8666666666667,46,9,57.24718374043866,0.0429377408751673,-30.809860786973736,60.0,9.0
529740161144602624,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529742159352975362,24,18,18,18,18,24,24,24,55.93333333333333,20,5,253976.50305362607,0.003484183072168,2718.214757952954,24.0,5.0
529742801274429440,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529743499588276226,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529745609969131522,18,18,18,18,18,18,18,18,4.183333333333334,18,1,,,,,
529746217098825728,18,6,6,12,18,18,18,18,30.666666666666668,13,3,,,,,
529746982106324992,12,12,12,12,12,12,12,12,1.5,12,1,,,,,
529749273211330562,24,6,18,24,24,24,24,24,27.48333333333333,20,3,,,,,
529749285198655488,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529752475541442560,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529755373721632768,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529756814175633411,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529757077200449536,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529757088881573889,36,18,18,30,36,36,36,36,38.2,29,3,,,,,
529758256596787200,24,12,12,12,18,18,24,24,94.25,16,6,178871.78678320578,0.00400964275234,2324.2765840126103,24.0,6.0
529761572881985536,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529762820108607489,12,12,12,12,12,12,12,12,1.1166666666666667,12,1,,,,,
529763844176896000,90,6,42,48,60,66,84,90,363.4,51,16,87.48491156112988,0.0159345597761783,-29.768292073363945,90.0,16.0
529763954231607297,36,12,30,30,30,30,30,36,261.3833333333333,27,6,190908.22554944849,0.0007740519271972,11401.79006684243,36.0,6.0
529765936199647233,30,6,24,24,24,24,30,30,78.16666666666667,22,5,112063.42782653388,0.0038325420751094,2217.990484437154,30.0,5.0
529771847186124800,96,36,36,48,66,66,90,96,180.1833333333333,57,10,1550658.0916354088,0.0023183592096188,4382.517342718548,96.0,10.0
529773194027073537,30,6,12,12,18,24,30,30,157.76666666666668,17,10,28.461057521607103,0.0265479723144335,-12.346816340629251,30.0,10.0
529773317889064960,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529775258698399746,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529775890767437825,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529776116773298176,18,12,12,12,18,18,18,18,39.766666666666666,15,3,,,,,
529778109290012673,12,12,12,12,12,12,12,12,5.016666666666667,12,1,,,,,
529818929607475201,84,12,18,24,30,30,42,78,2911.233333333333,26,29,82.22424711452712,0.0031608473683826,183.17018727729103,84.0,29.0
529828486975066112,42,6,12,12,12,12,12,42,1027.2833333333333,11,16,3740409.424795413,0.0015125611676356,8676.103469632639,42.0,16.0
529830319982407680,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
529830606210093058,30,12,24,24,24,30,30,30,48.333333333333336,24,5,154920.9587884325,0.0044825348357944,1954.7731119368264,30.0,5.0
535241189234982912,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535270217689993216,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535342545283588096,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535386605666979840,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535391478969675776,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535397927548878849,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535415010361487360,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535415869862473729,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535425236871544832,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535434467696189440,12,6,12,12,12,12,12,12,10.566666666666666,11,2,,,,,
535438499432771584,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535439290667241472,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535440024930902017,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535449972913614848,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535450182142672897,30,30,30,30,30,30,30,30,7.833333333333333,30,1,,,,,
535450705134649345,12,12,12,12,12,12,12,12,3.333333333333333,12,1,,,,,
535463053190778880,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535472483756154880,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535482306585042944,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535517405921804288,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535524640031256576,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535552999624826882,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535556368552714240,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535656301833895937,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535708968837206016,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535711053686898689,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535721996391178242,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535772174053687297,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535792764135280640,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535804563832315904,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535818207542923265,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535822193150537728,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535828163402543104,48,6,6,6,6,6,48,48,175.16666666666666,13,7,6778584.733794348,0.0126963615814105,1105.087528988519,48.0,7.0
535919972439322624,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535926525422358528,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535936169196810240,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535942066694803456,12,12,12,12,12,12,12,12,0.6666666666666666,12,1,,,,,
535951209316642816,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535952893589725184,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535960367055118337,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535966185477931010,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535967306799538176,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
535986492879810560,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536050365406253056,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536127932918681602,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536141476460507136,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536223820131360769,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536228944299958272,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536323971239903234,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536333336353193985,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536425735771414528,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536439239118831617,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536464887015567360,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536489596423774208,12,12,12,12,12,12,12,12,3.1333333333333333,12,1,,,,,
536504937401049089,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536514538850750464,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536532934014926849,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536666052277448704,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536696108823896065,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536733651544072192,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536760961692999680,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536777819204775936,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536778036180680704,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536782128109740032,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536783143865688064,12,6,6,6,6,6,12,12,178.81666666666666,7,6,479938.96127657575,0.003324765428752,3385.189467637988,12.0,6.0
536787694169632768,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536805431360749568,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536805993334571008,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536809338766364672,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536810390739755009,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536812027571109888,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536822580720984064,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536824260615237632,12,12,12,12,12,12,12,12,5.616666666666666,12,1,,,,,
536824581341073408,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536824745459998720,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536824746298843136,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825153372831744,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825222050365440,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825222608203776,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825223061180416,24,12,18,18,18,18,24,24,178.16666666666666,18,7,257767.61586440864,0.0013901368087375,6882.292149132808,24.0,7.0
536825223526756352,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825396990607360,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825651463217152,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825848624865280,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536825996985790465,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536826273667227649,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536826643122503680,102,48,66,84,102,102,102,102,42.25,84,5,120.65659254788189,0.0238149816124876,-33.41848884348822,102.0,5.0
536826754770685952,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536826824219959296,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
536827540829384704,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
